Unnamed: 0,accuracy,context,datetaken,datetakengranularity,datetakenunknown,description,farm,geo_is_contact,geo_is_family,geo_is_friend,geo_is_public,height_n,id,isfamily,isfriend,ispublic,latitude,license,longitude,owner,place_id,secret,server,title,url_n,views,width_n,woeid,keywords,grid,type
2406,16,0,2021-02-13 11:17:53,0,0,{'_content': 'Georges Clémenceau'},66,0,0,0,1,213,50941227613,0,0,1,48.890469,0,2.241908,17671746@N04,,c8aa78762f,65535,"""Il est plus facile de faire la guerre que la paix.""",https://live.staticflickr.com/65535/50941227613_c8aa78762f_n.jpg,601,320,8504417.0,"make, war, peace., quot","11,5",
2407,16,0,2021-02-13 11:08:38,0,0,"{'_content': 'Edouard Daladier ,28 Octobre 1934'}",66,0,0,0,1,213,50941227103,0,0,1,48.888303,0,2.249439,17671746@N04,,ec52ed3942,65535,"""Deux cent familles sont maîtresses de l'économie française et, en fait de la politique française. Ce sont des forces qu'un Etat démocratique ne devrait pas tolérer, que Richelieu n'eût pas toléré dans le royaume de France. """,https://live.staticflickr.com/65535/50941227103_ec52ed3942_n.jpg,568,320,8504417.0,"hundr, famili, mistress, economi, fact, polit, forc, democrat, state, toler, richelieu, kingdom, france., quot","16,3",
2408,16,0,2021-02-13 11:05:18,0,0,"{'_content': 'Carlsberg , Danemark'}",66,0,0,0,1,201,50941921766,0,0,1,48.888303,0,2.249439,17671746@N04,,9c949d35ae,65535,Usual suspect,https://live.staticflickr.com/65535/50941921766_9c949d35ae_n.jpg,556,320,8504417.0,suspect,"16,3",
2409,15,0,2021-02-13 11:08:21,0,0,{'_content': 'Léon Blum'},66,0,0,0,1,213,50942655727,0,0,1,48.888042,0,2.250416,17671746@N04,,f07ed87b74,65535,"“La seule réalisation impérissable du travail et de l'énergie humaine, c'est l'art. ”",https://live.staticflickr.com/65535/50942655727_f07ed87b74_n.jpg,578,320,8504417.0,"achiev, labor, art","17,2",
2410,15,0,2021-02-11 11:24:51,0,0,"{'_content': '&quot;The Accidental Tourist&quot; Lawrence Kasdan , 1988'}",66,0,0,0,1,213,50934281953,0,0,1,48.89006,0,2.244923,17671746@N04,,b0b9ab7699,65535,"“It's wrong to think we could plan everything, as though it were a business trip. I don't believe that anymore. Things just happen.”""",https://live.staticflickr.com/65535/50934281953_b0b9ab7699_n.jpg,410,320,8504417.0,"think, trip, thing","13,5",
2411,15,0,2021-02-11 11:19:54,0,0,"{'_content': '&quot;The Accidental Tourist&quot; , Lawrence Kasdan , 1988'}",66,0,0,0,1,213,50934281973,0,0,1,48.88831,0,2.249472,17671746@N04,,eeb55e1987,65535,"“While armchair travelers dream of going places, traveling armchairs dream of staying put.”",https://live.staticflickr.com/65535/50934281973_eeb55e1987_n.jpg,456,320,8504417.0,"armchair, travel, dream, go, place, travel, armchair, dream, stay","16,3",
2412,16,0,2021-02-11 09:42:42,0,0,{'_content': ''},66,0,0,0,1,213,50933259371,0,0,1,48.893961,0,2.243025,16993543@N08,,11b450af39,65535,"Tour Gambetta, Courbevoie, France 2021",https://live.staticflickr.com/65535/50933259371_11b450af39_n.jpg,666,320,8504417.0,"gambetta, tower, courbevoi, franc","12,9",
2413,16,0,2021-02-11 09:00:43,0,0,{'_content': ''},66,0,0,0,1,320,50935839523,0,0,1,48.888236,0,2.251347,16993543@N08,,b387b45296,65535,"Paris en selle, Courbevoie, France 2021",https://live.staticflickr.com/65535/50935839523_b387b45296_n.jpg,750,213,6455399.0,"saddl, courbevoi, franc","18,3",
2414,16,0,2021-02-27 16:03:34,0,0,"{'_content': 'Puteaux, Haut-de-Seine, France'}",66,0,0,0,1,213,51003181546,0,0,1,48.892691,0,2.231394,44796586@N08,,37fd0a6f3d,65535,Place ronde,https://live.staticflickr.com/65535/51003181546_37fd0a6f3d_n.jpg,1977,320,8504417.0,"round, squar","4,8",
2415,16,0,2021-02-27 15:56:47,0,0,{'_content': '                               '},66,0,0,0,1,320,51005786112,0,0,1,48.892232,0,2.232284,44796586@N08,,c72c0ffcef,65535,Blue mirror,https://live.staticflickr.com/65535/51005786112_c72c0ffcef_n.jpg,1961,213,8504417.0,mirror,"4,7",
2416,16,0,2021-02-27 15:44:49,0,0,"{'_content': 'Grande Arche de la Défense\nPuteaux, Haut-de-Seine, France'}",66,0,0,0,1,320,51000732547,0,0,1,48.892825,0,2.235943,44796586@N08,,e9f9d983f8,65535,Grande Arche,https://live.staticflickr.com/65535/51000732547_e9f9d983f8_n.jpg,1638,213,8504417.0,arch,"7,8",Landmarks and Outdoors
2417,15,0,2021-02-23 12:19:08,0,0,{'_content': ''},66,0,0,0,1,212,50973724022,0,0,1,48.89068,0,2.246618,49291586@N07,,b8bfc2a7d0,65535,,https://live.staticflickr.com/65535/50973724022_b8bfc2a7d0_n.jpg,1851,320,8504417.0,,"14,5",
2418,16,0,2021-02-23 12:15:05,0,0,{'_content': ''},66,0,0,0,1,211,50978653517,0,0,1,48.890236,0,2.246264,49291586@N07,,ecac3de440,65535,,https://live.staticflickr.com/65535/50978653517_ecac3de440_n.jpg,1807,320,8504417.0,,"14,5",
2419,16,0,2021-02-23 12:04:41,0,0,{'_content': ''},66,0,0,0,1,320,50975808721,0,0,1,48.889777,0,2.247143,49291586@N07,,e6ca5515c0,65535,,https://live.staticflickr.com/65535/50975808721_e6ca5515c0_n.jpg,1953,257,8504417.0,,"15,4",
2420,16,0,2021-03-09 11:38:11,0,0,{'_content': ''},66,0,0,0,1,320,51031994336,0,0,1,48.89285,0,2.2375,81386450@N00,,487a88c664,65535,Série Télétravail à la défense III,https://live.staticflickr.com/65535/51031994336_487a88c664_n.jpg,266,320,8504417.0,"telecommut, iii","8,8",
2421,16,0,2021-03-09 11:34:44,0,0,{'_content': ''},66,0,0,0,1,255,51032060826,0,0,1,48.892886,0,2.236727,81386450@N00,,e94f035ed8,65535,La defense,https://live.staticflickr.com/65535/51032060826_e94f035ed8_n.jpg,315,320,8504417.0,,"7,8",
2422,16,0,2021-03-09 11:14:30,0,0,{'_content': ''},66,0,0,0,1,231,51031142483,0,0,1,48.890219,0,2.243336,81386450@N00,,5cc26f0a30,65535,serie teletravail à la Défense II,https://live.staticflickr.com/65535/51031142483_5cc26f0a30_n.jpg,289,320,8504417.0,"telework, seri","12,5",
2423,16,0,2021-03-09 10:59:19,0,0,{'_content': ''},66,0,0,0,1,320,51031847376,0,0,1,48.888591,0,2.248977,81386450@N00,,e096248f75,65535,serie Télétravail à la défense II,https://live.staticflickr.com/65535/51031847376_e096248f75_n.jpg,283,255,8504417.0,"telecommut, seri","16,3",
2424,16,0,2021-03-09 10:53:29,0,0,{'_content': ''},66,0,0,0,1,233,51076243927,0,0,1,48.887694,0,2.2506,81386450@N00,,5da14b40bf,65535,art moderne & architecture Paris,https://live.staticflickr.com/65535/51076243927_5da14b40bf_n.jpg,254,320,2985034.0,"art, amp, architectur","17,2",Arts and Entertainment
2425,16,0,2021-03-09 10:49:08,0,0,{'_content': ''},66,0,0,0,1,320,51031101878,0,0,1,48.887766,0,2.251347,81386450@N00,,f07861bac9,65535,serie Teletravail à la défense,https://live.staticflickr.com/65535/51031101878_f07861bac9_n.jpg,214,252,2985034.0,"telework, seri","18,2",
2426,15,0,2021-03-02 08:05:00,0,0,{'_content': ''},66,0,0,0,1,320,50995777826,0,0,1,48.888296,0,2.250008,32361867@N07,,9b8d01497c,65535,La Défense,https://live.staticflickr.com/65535/50995777826_9b8d01497c_n.jpg,47,180,8504417.0,,"17,3",
2427,16,0,2021-03-02 08:08:00,0,0,{'_content': ''},66,0,0,0,1,320,50995777751,0,0,1,48.888666,0,2.248833,32361867@N07,,fe68d35ce3,65535,La Défense,https://live.staticflickr.com/65535/50995777751_fe68d35ce3_n.jpg,64,180,8504417.0,,"16,3",
2428,15,0,2021-03-02 08:06:09,0,0,{'_content': ''},66,0,0,0,1,320,50995081248,0,0,1,48.888296,0,2.250008,32361867@N07,,e075c31579,65535,La Défense,https://live.staticflickr.com/65535/50995081248_e075c31579_n.jpg,53,180,8504417.0,,"17,3",
2429,16,0,2021-03-02 08:07:41,0,0,{'_content': ''},66,0,0,0,1,320,50995777776,0,0,1,48.888666,0,2.248833,32361867@N07,,0b382020b3,65535,La Défense,https://live.staticflickr.com/65535/50995777776_0b382020b3_n.jpg,60,180,8504417.0,,"16,3",
2430,15,0,2021-03-02 08:04:54,0,0,{'_content': ''},66,0,0,0,1,180,50995081303,0,0,1,48.888296,0,2.250008,32361867@N07,,277b8f2ee2,65535,La Défense,https://live.staticflickr.com/65535/50995081303_277b8f2ee2_n.jpg,45,320,8504417.0,,"17,3",
2431,15,0,2021-03-02 08:08:17,0,0,{'_content': ''},66,0,0,0,1,320,50995777681,0,0,1,48.890046,0,2.243678,32361867@N07,,fc94bcf9f2,65535,La Défense,https://live.staticflickr.com/65535/50995777681_fc94bcf9f2_n.jpg,62,180,8504417.0,,"12,5",
2432,16,0,2021-03-02 08:08:07,0,0,{'_content': ''},66,0,0,0,1,320,50995892537,0,0,1,48.888666,0,2.248833,32361867@N07,,abcac0ec80,65535,La Défense,https://live.staticflickr.com/65535/50995892537_abcac0ec80_n.jpg,64,180,8504417.0,,"16,3",
2433,16,0,2021-03-19 07:35:04,0,0,{'_content': 'Lennie Briscoe\nLaw &amp; Order'},66,0,0,0,1,213,51052702132,0,0,1,48.892444,0,2.240803,17671746@N04,,1417b522e0,65535,"""Just like the Bates Hotel. They check in but they never check out.""",https://live.staticflickr.com/65535/51052702132_1417b522e0_n.jpg,340,320,8504417.0,"hotel, check","10,7",Business and_Professional Services
2434,16,0,2021-03-12 07:58:33,0,0,"{'_content': 'Paris landscapes\n<a href=""http://hbensliman.free.fr/Paris/index.html"" rel=""noreferrer nofollow"">Website</a> | <a href=""https://hbensliman.myportfolio.com/paris"" rel=""noreferrer nofollow"">Buy</a> | <a href=""https://www.picfair.com/users/HassanBensliman/albums/19849-paris-landscapes"" rel=""noreferrer nofollow"">Print</a> | '}",66,0,0,0,1,180,51185582845,0,0,1,48.887838,0,2.250633,78950271@N03,,f9c159d696,65535,Under construction,https://live.staticflickr.com/65535/51185582845_f9c159d696_n.jpg,500,320,8504417.0,construct,"17,2",
2435,16,0,2021-03-12 07:49:48,0,0,"{'_content': 'Grand Paris landscape\n<a href=""http://hbensliman.free.fr/Ile-de-France/Grand-Paris/index.html"" rel=""noreferrer nofollow"">Website </a> / <a href=""https://hbensliman.myportfolio.com/grand-paris"" rel=""noreferrer nofollow"">Buy </a>'}",66,0,0,0,1,214,51031834408,0,0,1,48.887227,0,2.250341,78950271@N03,,bbce6a29cf,65535,La Defense area,https://live.staticflickr.com/65535/51031834408_bbce6a29cf_n.jpg,675,320,2985034.0,area,"17,1",Landmarks and Outdoors
2436,16,0,2021-03-12 07:44:21,0,0,"{'_content': 'Grand Paris landscape\n<a href=""http://hbensliman.free.fr/Ile-de-France/Grand-Paris/index.html"" rel=""noreferrer nofollow"">Website </a> / <a href=""https://hbensliman.myportfolio.com/grand-paris"" rel=""noreferrer nofollow"">Buy </a>'}",66,0,0,0,1,214,51031816323,0,0,1,48.887283,0,2.251077,78950271@N03,,6a45d1dc51,65535,La Defense area,https://live.staticflickr.com/65535/51031816323_6a45d1dc51_n.jpg,566,320,2985034.0,area,"18,2",Landmarks and Outdoors
2437,16,0,2021-03-12 07:37:39,0,0,"{'_content': 'Grand Paris landscape\n<a href=""http://hbensliman.free.fr/Ile-de-France/Grand-Paris/index.html"" rel=""noreferrer nofollow"">Website </a> / <a href=""https://hbensliman.myportfolio.com/grand-paris"" rel=""noreferrer nofollow"">Buy </a>'}",66,0,0,0,1,213,51032554986,0,0,1,48.886897,0,2.253002,78950271@N03,,4a888a38fb,65535,La Defense area,https://live.staticflickr.com/65535/51032554986_4a888a38fb_n.jpg,789,320,6451977.0,area,"19,1",Landmarks and Outdoors
2438,15,0,2021-03-25 12:57:47,0,0,"{'_content': 'Lennie Briscoe, &quot;Law &amp; Order&quot;'}",66,0,0,0,1,164,51003688295,0,0,1,48.892261,0,2.237069,17671746@N04,,33f68b00e0,65535,"""I got one word for you, Rey - plastics.""",https://live.staticflickr.com/65535/51003688295_33f68b00e0_n.jpg,8783,320,8504417.0,word,"8,7",
2439,16,0,2021-03-23 11:27:15,0,0,{'_content': '20210323-9518'},66,0,0,0,1,213,51073940092,0,0,1,48.892922,0,2.234855,144115035@N08,,5832e4eccb,65535,le froid de La Défense,https://live.staticflickr.com/65535/51073940092_5832e4eccb_n.jpg,519,320,8504417.0,cold,"6,8",
2440,16,0,2021-03-23 09:58:46,0,0,"{'_content': ""This work of art, inaugurated in 1995, can be considered as a giant straw.\nIt took 2100 hours of assembly to glue 672 fiberglass tubes to a 32m high ventilation chimney.\nThe tubes are of 19 different shades, weigh 27.5 tons, and total a length of 22 km.\nIt is the work of the artist Raymond Moretti.\nThis photo shows it reflected in the windows of the Manhattan Tower, an office building in La Défense, near Paris\n_______________________________________\nCette œuvre d'art, inaugurée en 1995, peut être considérée comme une paille géante.\n2100 heures de montage auront été nécessaires pour coller 672 tubes de fibres de verre sur une cheminée d'aération haute de 32 m.\nLes tubes sont de 19 tons différents, pèsent 27.5 tonnes, et totalisent une longueur de 22 km.\nElle est due à l'artiste Raymond Moretti.\nCette photo la montre en reflet dans les vitres de la tour Manhattan, immeuble de bureaux de La Défense, près de Paris\n_____________\n20210323-9499""}",66,0,0,0,1,213,51163763453,0,0,1,48.889224,0,2.248036,144115035@N08,,111a030194,65535,Moretti dans Manhattan,https://live.staticflickr.com/65535/51163763453_111a030194_n.jpg,4895,320,8504417.0,manhattan,"15,4",
2441,16,0,2021-04-07 06:26:08,0,0,{'_content': '&quot;The Phantom Menace&quot; 1999'},66,0,0,0,1,213,51101040987,0,0,1,48.891943,0,2.239665,17671746@N04,,baa1643d61,65535,"“Coruscant, the capital of the Republic. The entire planet is one big city.”",https://live.staticflickr.com/65535/51101040987_baa1643d61_n.jpg,635,320,8504417.0,"corusc, capit, republ, planet, citi","9,7",
2442,16,0,2021-04-18 11:07:06,0,0,{'_content': 'Date : 1992\nArchitect : Kisho Kurokawa'},66,0,0,0,1,213,51433501053,0,0,1,48.892035,0,2.23237,77693257@N06,,5ed0e1d4eb,65535,Pacific [FR],https://live.staticflickr.com/65535/51433501053_5ed0e1d4eb_n.jpg,1543,320,8504417.0,pacif,"4,7",
2443,15,0,2021-04-18 10:35:35,0,0,"{'_content': ""Les Villages de l'Arche, 1994\nArchitect : Atelier Castro-Denissof""}",66,0,0,0,1,213,51156555002,0,0,1,48.893093,0,2.230975,77693257@N06,,63b2968cbe,65535,Triangle [FR],https://live.staticflickr.com/65535/51156555002_63b2968cbe_n.jpg,1711,320,8504417.0,triangl,"3,8",
2444,16,0,2021-04-18 12:19:22,0,0,"{'_content': 'Les Miroirs, 1981\nArchitect : Henri La Fonta'}",66,0,0,0,1,213,51131122266,0,0,1,48.890349,0,2.250255,77693257@N06,,f6cf0c35d5,65535,Les miroirs [FR],https://live.staticflickr.com/65535/51131122266_f6cf0c35d5_n.jpg,12852,320,6455399.0,mirror,"17,5",
2445,16,0,2021-04-17 06:06:28,0,0,{'_content': 'Bassin VASSILAKIS PANAYOTIS  dit TAKIS'},66,0,0,0,1,158,51161625536,0,0,1,48.887871,0,2.250974,132920569@N02,,38339db244,65535,Paris La Défense,https://live.staticflickr.com/65535/51161625536_38339db244_n.jpg,17219,320,8504417.0,,"18,2",
2446,16,0,2021-04-17 12:04:51,0,1,{'_content': '2777bw'},66,0,0,0,1,320,51120476749,0,0,1,48.891245,0,2.232863,29921135@N08,,62f9fe4ffb,65535,5-14 La defense,https://live.staticflickr.com/65535/51120476749_62f9fe4ffb_n.jpg,130,225,8504417.0,,"5,6",
2447,16,0,2021-04-14 17:48:21,0,0,{'_content': ''},66,0,0,0,1,320,51554425293,0,0,1,48.892825,0,2.235953,192011207@N03,,ffba014097,65535,La Défense,https://live.staticflickr.com/65535/51554425293_ffba014097_n.jpg,30,180,8504417.0,,"7,8",
2448,15,0,2021-04-11 09:45:06,0,0,"{'_content': 'More: <a href=""https://www.nanterre.fr/2214-les-tours-aillaud.htm"" rel=""noreferrer nofollow"">www.nanterre.fr/2214-les-tours-aillaud.htm</a>'}",66,0,0,0,1,216,51108698221,0,0,1,48.889848,0,2.227435,26250600@N07,,538d8eb07b,65535,LA RÉNOVATION DES TOURS AILLAUD,https://live.staticflickr.com/65535/51108698221_538d8eb07b_n.jpg,332,320,12048461.0,"tour, aillaud","1,4",Business and_Professional Services
2449,16,0,2021-04-30 06:33:52,0,0,"{'_content': '&quot;High Plains Drifter&quot; , Clint Eastwood , 1973'}",66,0,0,0,1,213,51149610225,0,0,1,48.893805,0,2.240663,17671746@N04,,4d0530a5dd,65535,"""I wouldn't give you the combination to the gates of hell.""",https://live.staticflickr.com/65535/51149610225_4d0530a5dd_n.jpg,608,320,8504417.0,"combin, gate, hell","10,9",
2450,15,0,2021-04-30 06:32:43,0,0,"{'_content': 'Miracle Mile, 1988, Steve de Jarnatt'}",66,0,0,0,1,320,51154545656,0,0,1,48.894095,0,2.237477,17671746@N04,,6c2e604b1e,65535,"""I think it's the insects's turn.""",https://live.staticflickr.com/65535/51154545656_6c2e604b1e_n.jpg,431,213,8504417.0,"think, insect, turn","8,9",
2451,16,0,2021-04-28 06:36:10,0,0,"{'_content': '&quot;Ad Astra&quot; , James Gray, 2019'}",66,0,0,0,1,213,51150988715,0,0,1,48.892599,0,2.235921,17671746@N04,,a283703bf5,65535,“The enemy up here is not a person or a thing. It’s the endless void.”,https://live.staticflickr.com/65535/51150988715_a283703bf5_n.jpg,662,320,8504417.0,"person, thing, endless, void","7,7",
2452,16,0,2021-04-25 11:10:54,0,0,"{'_content': 'Tour Eqho, 1987, 2000, 2012\nArchitects : Fernando Urquijo, Giorgio Macola, Jean Willerval'}",66,0,0,0,1,213,51172212533,0,0,1,48.892656,0,2.247111,77693257@N06,,aa990768c1,65535,Eqho [FR],https://live.staticflickr.com/65535/51172212533_aa990768c1_n.jpg,1855,320,8504417.0,eqho,"15,8",
2453,16,0,2021-04-25 11:03:04,0,0,"{'_content': 'Tower Ariane, 1975, 2008\nArchitects : Jean de Mailly, Robert Zammit, \n\nTower Coeur Défense, 2001\nArchitect : Jean-Paul Viguier'}",66,0,0,0,1,213,51144322218,0,0,1,48.890941,0,2.243067,77693257@N06,,ac03a633db,65535,Face to Face [FR],https://live.staticflickr.com/65535/51144322218_ac03a633db_n.jpg,1441,320,8504417.0,"face, face","12,6",
2454,16,0,2021-04-25 10:55:46,0,0,"{'_content': 'Vision 80, 1973\nArchitects :  Jean-Pierre Jouve, André Frischlander, Charles Mamfredos'}",66,0,0,0,1,213,51222179258,0,0,1,48.88982,0,2.246038,77693257@N06,,0976b0a927,65535,Robot [FR],https://live.staticflickr.com/65535/51222179258_0976b0a927_n.jpg,8342,320,8504417.0,robot,"14,4",
2455,16,0,2021-04-25 10:51:34,0,0,"{'_content': 'Vision 80, 1973\nArchitects :  Jean-Pierre Jouve, André Frischlander, Charles Mamfredos'}",66,0,0,0,1,213,51322393485,0,0,1,48.889277,0,2.247283,77693257@N06,,3b63c0735e,65535,Up [FR],https://live.staticflickr.com/65535/51322393485_3b63c0735e_n.jpg,2076,320,8504417.0,,"15,4",
2456,16,0,2021-04-24 11:19:19,0,0,{'_content': 'Rick Hunter'},66,0,0,0,1,213,51136964596,0,0,1,48.8925,0,2.236618,17671746@N04,,0780b15e1a,65535,"""Ya need a date?""",https://live.staticflickr.com/65535/51136964596_0780b15e1a_n.jpg,524,320,8504417.0,"need, date","7,7",
2457,16,0,2021-04-23 16:29:17,0,0,"{'_content': ""From &quot;La grande Arche&quot;.\nZoom to see the 'Arc de Triomphe&quot; far away in the middle.""}",66,0,0,0,1,142,51134820125,0,0,1,48.892113,0,2.236952,134469298@N03,,e18e0c3769,65535,Paris: Parvis de La Défense,https://live.staticflickr.com/65535/51134820125_e18e0c3769_n.jpg,696,320,8504417.0,forecourt,"8,7",Landmarks and Outdoors
2458,15,0,2021-05-08 09:13:49,0,0,"{'_content': '&quot;Le Château&quot; Franz Kafka, 1926'}",66,0,0,0,1,184,51166927536,0,0,1,48.89243,0,2.236855,17671746@N04,,bb8d7335d9,65535,"""Vos actions vont peut-être laisser de profondes traces dehors dans la neige de la cour mais pas davantage.""",https://live.staticflickr.com/65535/51166927536_bb8d7335d9_n.jpg,460,320,8504417.0,"action, mark, outsid, snow, quot","7,7",
2459,15,0,2021-05-08 09:14:15,0,0,"{'_content': '&quot;Le Château&quot; , Franz Kafka, 1926'}",66,0,0,0,1,213,51166259227,0,0,1,48.89243,0,2.236855,17671746@N04,,0aed6e0250,65535,"""La plupart des fonctionnaires sont comme absents en public.""",https://live.staticflickr.com/65535/51166259227_0aed6e0250_n.jpg,342,320,8504417.0,"absent, public., quot","7,7",
2460,15,0,2021-05-03 14:38:25,0,0,"{'_content': 'Paris-La Défense, Hauts-de-Seine.'}",66,0,0,0,1,238,51158163079,0,0,1,48.895384,0,2.241704,90950858@N03,,00604ce138,65535,Ça Roule°17 | TOUR ENGIE,https://live.staticflickr.com/65535/51158163079_00604ce138_n.jpg,160,320,8504417.0,"rolls°17, engi, tower","11,11",
2461,16,0,2021-05-20 07:05:58,0,0,{'_content': ''},66,0,0,0,1,320,51190118842,0,0,1,48.892585,0,2.235996,32361867@N07,,c426f111bf,65535,La Défense,https://live.staticflickr.com/65535/51190118842_c426f111bf_n.jpg,38,180,8504417.0,,"7,7",
2462,16,0,2021-05-20 07:06:27,0,0,{'_content': ''},66,0,0,0,1,320,51191595824,0,0,1,48.892585,0,2.235996,32361867@N07,,2aa6a7cfa2,65535,La Défense,https://live.staticflickr.com/65535/51191595824_2aa6a7cfa2_n.jpg,37,180,8504417.0,,"7,7",
2463,15,0,2021-05-18 12:55:01,0,0,"{'_content': '&quot;Marathon Man&quot; , John Schlesinger, 1976'}",66,0,0,0,1,213,51190605330,0,0,1,48.892458,0,2.237091,17671746@N04,,350009c7ce,65535,"""Szell, it's Szell! Stop him, it's Szell! He'd here. Don't let him get away!""",https://live.staticflickr.com/65535/51190605330_350009c7ce_n.jpg,659,320,8504417.0,"szell, szell","8,7",
2464,15,0,2021-05-17 15:46:53,0,0,{'_content': '                               '},66,0,0,0,1,240,51262370172,0,0,1,48.896436,0,2.232577,24827377@N00,,0c159c0315,65535,La Défense seen from its cemetery,https://live.staticflickr.com/65535/51262370172_0c159c0315_n.jpg,4732,320,12048454.0,cemeteri,"4,12",Landmarks and Outdoors
2465,15,0,2021-05-13 13:31:07,0,0,"{'_content': ""La pointe de l'Esplanade de La Défense, côté pont de Neuilly.\nAu-dessus de la ligne de métro\n\nLa Défense est le quartier d'affaires du &quot;Grand Paris&quot;, le premier en Europe par l'étendue de son parc de bureaux, le deuxième en Europe pour le volume d’activités financières après la City de Londres et est classé quatrième quartier d’affaires le plus attractif du monde d'après une étude publiée par le cabinet EY en 2017. Le quartier abrite notamment les sièges de nombreuses entreprises françaises et étrangères ainsi que l’autorité bancaire européenne. \n\nÉrigée depuis les années 1960, La Défense est majoritairement constituée d'immeubles de grande hauteur, regroupant principalement des bureaux (environ 180 000 salariés). La Défense est cependant un quartier mixte : elle accueille 600 000 m2 de logements et l'ouverture du centre commercial Les Quatre Temps en 1981 en a fait un pôle commercial majeur en Île-de-France.""}",66,0,0,0,1,240,51202342179,0,0,1,48.888059,0,2.250242,37704614@N08,,423d7df3b4,65535,Le Belvédère,https://live.staticflickr.com/65535/51202342179_423d7df3b4_n.jpg,455,320,8504417.0,belveder,"17,2",
2466,16,0,2021-05-13 13:00:52,0,0,"{'_content': ""L'Esplanade de la  Défense a bien changé. Au pied des tours, du bassin Tarik aux 4 Temps, elle offre  désormais une succession d'espaces verts, de jardins, d'ombrages, de  coins et recoins diversement mais toujours bien  aménagés. ""}",66,0,0,0,1,240,51201563496,0,0,1,48.887952,0,2.249642,37704614@N08,,d510a3a2ab,65535,Le Parc sous les platanes,https://live.staticflickr.com/65535/51201563496_d510a3a2ab_n.jpg,375,320,8504417.0,"park, plane, tree","17,2",Landmarks and Outdoors
2467,16,0,2021-05-13 08:55:00,0,0,{'_content': 'Better call Saul'},66,0,0,0,1,213,51181311827,0,0,1,48.892225,0,2.237133,17671746@N04,,bb0f4aae44,65535,"“You think I’m trouble now, as your partner? Imagine me as your enemy.”",https://live.staticflickr.com/65535/51181311827_bb0f4aae44_n.jpg,416,320,8504417.0,"partner, imagin, enemi","8,7",
2468,15,0,2021-05-13 08:54:35,0,0,{'_content': 'Better call Saul'},66,0,0,0,1,213,51182215578,0,0,1,48.892261,0,2.237069,17671746@N04,,8d546d1181,65535,“No crime is complete without the cover-up.”,https://live.staticflickr.com/65535/51182215578_8d546d1181_n.jpg,354,320,8504417.0,"crime, complet, cover-up","8,7",
2469,15,0,2021-05-13 12:33:56,0,0,{'_content': 'La Défense Paris'},66,0,0,0,1,240,51198408882,0,0,1,48.888059,0,2.250242,37704614@N08,,7685115b4b,65535,Tours et reflets,https://live.staticflickr.com/65535/51198408882_7685115b4b_n.jpg,515,320,8504417.0,"tower, reflect","17,2",Business and_Professional Services
2470,16,0,2021-05-11 18:38:18,0,0,{'_content': ''},66,0,0,0,1,180,51171911522,0,0,1,48.889102,0,2.239391,134469298@N03,,6c12e4fdf6,65535,Ph-2021-05-11 Wild flowers,https://live.staticflickr.com/65535/51171911522_6c12e4fdf6_n.jpg,238,320,8504417.0,flower,"9,4",Landmarks and Outdoors
2471,15,0,2021-05-25 16:48:17,0,0,{'_content': '                               '},66,0,0,0,1,240,51295673753,0,0,1,48.888515,0,2.249128,24827377@N00,,c6b10db959,65535,Strolling among the skyscrapers of La Defense,https://live.staticflickr.com/65535/51295673753_c6b10db959_n.jpg,5887,320,8504417.0,"stroll, skyscrap","16,3",
2472,15,0,2021-05-25 16:26:38,0,0,{'_content': '                               '},66,0,0,0,1,320,51293160236,0,0,1,48.88927,0,2.246654,24827377@N00,,fb571cf08a,65535,Resting after a long walk in La Defense,https://live.staticflickr.com/65535/51293160236_fb571cf08a_n.jpg,4842,240,8504417.0,"rest, walk","14,4",
2473,16,0,2021-05-25 16:29:56,0,0,{'_content': '                               '},66,0,0,0,1,320,51295673808,0,0,1,48.888197,0,2.249575,24827377@N00,,c97983eb51,65535,Le Bassin Takis at La Defense,https://live.staticflickr.com/65535/51295673808_c97983eb51_n.jpg,5290,240,8504417.0,"taki, basin","17,3",
2474,16,0,2021-05-25 16:18:02,0,0,{'_content': '                               '},66,0,0,0,1,320,51292415622,0,0,1,48.890074,0,2.242773,24827377@N00,,ea2d64e18c,65535,On the edge of the La Defense swimming pool,https://live.staticflickr.com/65535/51292415622_ea2d64e18c_n.jpg,5516,320,8504417.0,"edg, pool","12,5",
2475,16,0,2021-05-25 16:10:05,0,0,{'_content': '                               '},66,0,0,0,1,240,51293338573,0,0,1,48.891139,0,2.238825,24827377@N00,,a336d21e34,65535,Sleeping and running !,https://live.staticflickr.com/65535/51293338573_a336d21e34_n.jpg,5172,320,8504417.0,run,"9,6",
2476,15,0,2021-05-23 11:10:40,0,0,"{'_content': 'Julie.\nSong by Oasis.\n<a href=""https://youtu.be/cmpRLQZkTb8"" rel=""noreferrer nofollow"">youtu.be/cmpRLQZkTb8</a>'}",66,0,0,0,1,320,51207307585,0,0,1,48.892863,0,2.239344,135413908@N07,,ebbe51ff9e,65535,Don't Look Back In Anger,https://live.staticflickr.com/65535/51207307585_ebbe51ff9e_n.jpg,10734,213,8504417.0,anger,"9,8",
